elevator_id,ts_ms,ts,data_ts_ms,data_age_ms,Ax,Ay,Az,Gx,Gy,Gz,vx,vy,vz,ax,ay,az,t,sx,sy,sz,fx,fy,fz,A_mag,G_mag
elevator-001,1772445519586,2026-03-02 17:58:39.586,1772445519576,10,0.02001953125,-0.0263671875,-0.96875,-0.18310546875,0.732421875,0.91552734375,0,0,0,0.0,0.0,0.0,27.27,0,0,0,0,0,0,0.9693155176247463,1.1866590634291736
elevator-001,1772445520100,2026-03-02 17:58:40.100,1772445520097,3,0.02392578125,-0.0234375,-0.9677734375,-0.30517578125,0.79345703125,0.79345703125,0,0,0,0.0,0.0,0.0,27.33,0,0,0,0,0,0,0.96835282090013,1.1628759084019562
elevator-001,1772445520793,2026-03-02 17:58:40.793,1772445520787,6,0.02099609375,-0.0224609375,-0.96728515625,-0.30517578125,0.79345703125,0.79345703125,0,0,0,0.0,0.0,0.0,27.2,0,0,0,0,0,0,0.9677736838578143,1.1628759084019562
elevator-001,1772445523062,2026-03-02 17:58:43.062,1772445523057,5,0.017578125,-0.02587890625,-0.96875,-0.244140625,0.54931640625,0.8544921875,0,0,0,0.0,0.0,0.0,27.33,0,0,0,0,0,0,0.9692550081207792,1.0447535869521296
elevator-001,1772445523283,2026-03-02 17:58:43.283,1772445523277,6,0.01953125,-0.02197265625,-0.9677734375,-0.1220703125,0.67138671875,0.732421875,0,0,0,0.0,0.0,0.0,27.46,0,0,0,0,0,0,0.9682198581313077,1.0010509928501419
elevator-001,1772445524512,2026-03-02 17:58:44.512,1772445524506,6,0.01953125,-0.02490234375,-0.9677734375,-0.244140625,0.732421875,0.732421875,0,0,0,0.0,0.0,0.0,27.27,0,0,0,0,0,0,0.9682907738801254,1.0641843123878598
elevator-001,1772445525833,2026-03-02 17:58:45.833,1772445525826,7,0.01806640625,-0.02392578125,-0.96875,-0.42724609375,0.8544921875,0.91552734375,0,0,0,0.0,0.0,0.0,27.27,0,0,0,0,0,0,0.9692138053820802,1.32321065604729
elevator-001,1772445526705,2026-03-02 17:58:46.705,1772445526697,8,0.01806640625,-0.0244140625,-0.96923828125,-0.244140625,0.732421875,0.79345703125,0,0,0,0.0,0.0,0.0,27.46,0,0,0,0,0,0,0.9697140234744458,1.1070774625986972
