elevator_id,ts_ms,ts,data_ts_ms,data_age_ms,is_new_frame,Ax,Ay,Az,Gx,Gy,Gz,vx,vy,vz,ax,ay,az,t,sx,sy,sz,fx,fy,fz,A_mag,G_mag
elevator-001,1772505662345,2026-03-03 10:41:02.345,1772505662337,8,1,-0.77001953125,0.6416015625,0.00048828125,0.0,0.8544921875,0.79345703125,0,0,0,0.0,0.0,0.0,23.54,2,0,1,24,21,12,1.0022888216115604,1.1660750228602783
elevator-001,1772505667348,2026-03-03 10:41:07.348,1772505667345,3,1,-0.7880859375,0.63037109375,0.01171875,-0.48828125,0.8544921875,0.8544921875,0,0,0,0.0,0.0,0.0,23.8,1,1,1,23,23,22,1.009249468576718,1.303354278812416
elevator-001,1772505670125,2026-03-03 10:41:10.125,1772505670116,9,1,-0.74072265625,0.634765625,0.0185546875,-0.30517578125,0.8544921875,0.79345703125,0,0,0,0.0,0.0,0.0,24.05,1,2,0,20,27,24,0.9756750117697588,1.2053477574543152
elevator-001,1772505674906,2026-03-03 10:41:14.906,1772505674905,1,1,-0.7724609375,0.630859375,0.0107421875,-0.48828125,0.79345703125,0.79345703125,0,0,0,0.0,0.0,0.0,24.05,1,0,1,19,25,25,0.9973940272435236,1.223751077622279
elevator-001,1772505678077,2026-03-03 10:41:18.077,1772505678076,1,1,-0.76904296875,0.63037109375,0.0068359375,-0.1220703125,0.91552734375,0.732421875,0,0,0,0.0,0.0,0.0,23.92,0,0,1,1,3,6,0.9944051154639585,1.1787846628312968
elevator-001,1772505681087,2026-03-03 10:41:21.087,1772505681078,9,1,-0.7705078125,0.62890625,0.00927734375,-0.244140625,0.79345703125,0.79345703125,0,0,0,0.0,0.0,0.0,23.42,0,0,0,0,1,10,0.99463130330774,1.1483696119523181
elevator-001,1772505682460,2026-03-03 10:41:22.460,1772505682456,4,1,-0.77197265625,0.630859375,0.009765625,-0.18310546875,0.79345703125,0.732421875,0,0,0,0.0,0.0,0.0,23.73,0,0,0,0,1,9,0.9970058678135811,1.0952367214920875
elevator-001,1772505685172,2026-03-03 10:41:25.172,1772505685166,6,1,-0.7685546875,0.63037109375,0.0087890625,-0.3662109375,0.79345703125,0.8544921875,0,0,0,0.0,0.0,0.0,23.8,0,0,0,0,0,5,0.9940428919988427,1.222228051422167
elevator-001,1772505687969,2026-03-03 10:41:27.969,1772505687966,3,1,-0.7705078125,0.630859375,0.00927734375,-0.1220703125,0.91552734375,0.8544921875,0,0,0,0.0,0.0,0.0,23.86,0,0,0,0,0,5,0.9958674155006687,1.2582719804741396
