elevator_id,ts_ms,ts,data_ts_ms,data_age_ms,is_new_frame,Ax,Ay,Az,Gx,Gy,Gz,vx,vy,vz,ax,ay,az,t,sx,sy,sz,fx,fy,fz,A_mag,G_mag,seg_energy
elevator-unknown,1773735296145,2026-03-17 16:14:56.145,1773735296143,2,1,-0.45556640625,0.8828125,0.017578125,-0.244140625,0.732421875,0.67138671875,0,0,0,0.0,0.0,0.0,28.34,,,,,,,0.9935832381528513,1.0231356576074346,0.005026901694064914
elevator-unknown,1773735296177,2026-03-17 16:14:56.177,1773735296168,9,1,-0.455078125,0.88720703125,0.01806640625,-0.18310546875,0.79345703125,0.67138671875,0,0,0,0.0,0.0,0.0,28.53,,,,,,,0.9972756946741178,1.055396512804601,0.008097188989142723
elevator-unknown,1773735296198,2026-03-17 16:14:56.198,1773735296194,4,1,-0.45751953125,0.88720703125,0.0185546875,-0.1220703125,0.8544921875,0.732421875,0,0,0,0.0,0.0,0.0,28.28,,,,,,,0.9984010788269817,1.1320335077509405,0.00822007198637555
elevator-unknown,1773735296220,2026-03-17 16:14:56.220,1773735296218,2,1,-0.4580078125,0.88525390625,0.01513671875,-0.18310546875,0.8544921875,0.732421875,0,0,0,0.0,0.0,0.0,28.15,,,,,,,0.9968323605784654,1.1402308161785526,0.008599303680537695
elevator-unknown,1773735296252,2026-03-17 16:14:56.252,1773735296243,9,1,-0.45654296875,0.88330078125,0.017578125,-0.244140625,0.732421875,0.79345703125,0,0,0,0.0,0.0,0.0,28.21,,,,,,,0.9944650536597248,1.1070774625986972,0.009072071595299078
elevator-unknown,1773735296274,2026-03-17 16:14:56.274,1773735296268,6,1,-0.45458984375,0.8837890625,0.02001953125,-0.18310546875,0.79345703125,0.732421875,0,0,0,0.0,0.0,0.0,28.15,,,,,,,0.994050207316888,1.0952367214920875,0.00916284239517269
elevator-unknown,1773735296295,2026-03-17 16:14:56.295,1773735296293,2,1,-0.45556640625,0.884765625,0.0166015625,-0.244140625,0.79345703125,0.6103515625,0,0,0,0.0,0.0,0.0,28.21,,,,,,,0.9953022523648895,1.030392029793343,0.009519583447748291
elevator-unknown,1773735296327,2026-03-17 16:14:56.327,1773735296318,9,1,-0.455078125,0.8857421875,0.0185546875,-0.244140625,0.6103515625,0.79345703125,0,0,0,0.0,0.0,0.0,28.34,,,,,,,0.9959817262374965,1.030392029793343,0.009619027922858047
elevator-unknown,1773735296348,2026-03-17 16:14:56.348,1773735296343,5,1,-0.45361328125,0.88623046875,0.02001953125,-0.244140625,0.79345703125,0.79345703125,0,0,0,0.0,0.0,0.0,27.96,,,,,,,0.9957761968930097,1.148369611952318,0.009592423032068595
elevator-unknown,1773735296370,2026-03-17 16:14:56.370,1773735296369,1,1,-0.455078125,0.88623046875,0.01806640625,-0.244140625,0.8544921875,0.67138671875,0,0,0,0.0,0.0,0.0,28.65,,,,,,,0.9964070145423257,1.1137870844051916,0.009641463453308232
elevator-unknown,1773735296401,2026-03-17 16:14:56.401,1773735296393,8,1,-0.4541015625,0.88330078125,0.02001953125,-0.244140625,0.8544921875,0.6103515625,0,0,0,0.0,0.0,0.0,28.34,,,,,,,0.9933928129663872,1.078095808877911,0.009685689391231506
elevator-unknown,1773735296423,2026-03-17 16:14:56.423,1773735296419,4,1,-0.453125,0.8857421875,0.01953125,-0.18310546875,0.732421875,0.79345703125,0,0,0,0.0,0.0,0.0,28.15,,,,,,,0.9951095206402397,1.0952367214920875,0.00974051118889543
elevator-unknown,1773735296445,2026-03-17 16:14:56.445,1773735296443,2,1,-0.45263671875,0.8837890625,0.01953125,-0.18310546875,0.8544921875,0.732421875,0,0,0,0.0,0.0,0.0,28.21,,,,,,,0.9931488185976752,1.1402308161785526,0.01035589415708578
elevator-unknown,1773735296476,2026-03-17 16:14:56.476,1773735296468,8,1,-0.45361328125,0.8857421875,0.01611328125,0.0,0.67138671875,0.732421875,0,0,0,0.0,0.0,0.0,28.28,,,,,,,0.9952707518440992,0.9935803586486636,0.011780870619253694
elevator-unknown,1773735296498,2026-03-17 16:14:56.498,1773735296493,5,1,-0.4541015625,0.8857421875,0.02099609375,-0.18310546875,0.732421875,0.732421875,0,0,0,0.0,0.0,0.0,28.21,,,,,,,0.995584395084106,1.0518608361580863,0.013748965276054518
elevator-unknown,1773735296519,2026-03-17 16:14:56.519,1773735296518,1,1,-0.45654296875,0.884765625,0.02197265625,-0.18310546875,0.54931640625,0.732421875,0,0,0,0.0,0.0,0.0,28.21,,,,,,,0.9958536494482434,0.933658358201804,0.014167314756134416
elevator-unknown,1773735296551,2026-03-17 16:14:56.551,1773735296543,8,1,-0.45556640625,0.88330078125,0.01953125,-0.18310546875,0.6103515625,0.732421875,0,0,0,0.0,0.0,0.0,28.15,,,,,,,0.9940535651497674,0.9708235913444132,0.014318907077999734
elevator-unknown,1773735296572,2026-03-17 16:14:56.572,1773735296568,4,1,-0.455078125,0.884765625,0.017578125,-0.1220703125,0.6103515625,0.732421875,0,0,0,0.0,0.0,0.0,28.28,,,,,,,0.9950956243063638,0.9611826018080823,0.014751283072457733
elevator-unknown,1773735296595,2026-03-17 16:14:56.595,1773735296594,1,1,-0.455078125,0.884765625,0.015625,-0.18310546875,0.732421875,0.732421875,0,0,0,0.0,0.0,0.0,28.15,,,,,,,0.9950630390383095,1.0518608361580863,0.015051892415510693
elevator-unknown,1773735296629,2026-03-17 16:14:56.629,1773735296621,8,1,-0.33544921875,0.76318359375,0.13525390625,0.48828125,0.6103515625,0.42724609375,0,0,0,0.0,0.0,0.0,28.15,,,,,,,0.8445525414591055,0.8907787792557632,0.015361963331207368
elevator-unknown,1773735296653,2026-03-17 16:14:56.653,1773735296644,9,1,-0.55029296875,0.96142578125,0.15966796875,-0.244140625,0.3662109375,0.8544921875,0,0,0,0.0,0.0,0.0,28.34,,,,,,,1.119221043651616,0.9611826018080823,0.015885832194655086
elevator-unknown,1773735296676,2026-03-17 16:14:56.676,1773735296669,7,1,-0.44921875,0.8896484375,-0.0947265625,-0.732421875,1.953125,0.6103515625,0,1,1,0.0,0.0,0.0,28.09,,,,,,,1.0011218454018573,2.1734001238726632,0.015966529392305587
elevator-unknown,1773735296700,2026-03-17 16:14:56.700,1773735296694,6,1,-0.4853515625,0.88916015625,0.02685546875,0.06103515625,0.48828125,0.8544921875,0,0,0,0.0,0.0,0.0,28.28,,,,,,,1.013357359910855,0.9860531263063668,0.01672215065694702
elevator-unknown,1773735296724,2026-03-17 16:14:56.724,1773735296720,4,1,-0.4375,0.91357421875,0.06591796875,0.1220703125,0.30517578125,0.732421875,0,0,0,0.0,0.0,0.0,28.34,,,,,,,1.0150710722746457,0.80279214098913,0.01680719479635797
elevator-unknown,1773735296747,2026-03-17 16:14:56.747,1773735296745,2,1,-0.453125,0.892578125,0.01123046875,0.0,0.79345703125,0.67138671875,0,0,0,0.0,0.0,0.0,28.09,,,,,,,1.0010714751114729,1.0393912576859377,0.016871952079312687
elevator-unknown,1773735296770,2026-03-17 16:14:56.770,1773735296769,1,1,-0.44775390625,0.9052734375,0.02392578125,-0.1220703125,0.67138671875,0.67138671875,0,0,0,0.0,0.0,0.0,28.21,,,,,,,1.0102356161874433,0.9572990198582838,0.01754427662007514
elevator-unknown,1773735296794,2026-03-17 16:14:56.794,1773735296793,1,1,-0.45263671875,0.89111328125,0.02490234375,-0.30517578125,0.67138671875,0.732421875,0,0,0,0.0,0.0,0.0,28.15,,,,,,,0.9997914812125334,1.0393912576859377,0.018471571812811977
elevator-unknown,1773735296827,2026-03-17 16:14:56.827,1773735296819,8,1,-0.46240234375,0.8798828125,0.0185546875,-0.48828125,0.91552734375,0.732421875,0,0,0,0.0,0.0,0.0,28.21,,,,,,,0.9941599306281792,1.2700593290212898,0.0186097613815604
elevator-unknown,1773735296850,2026-03-17 16:14:56.850,1773735296843,7,1,-0.4208984375,0.9052734375,0.02685546875,-0.54931640625,1.3427734375,0.732421875,0,0,0,0.0,0.0,0.0,28.34,,,,,,,0.9986975055214617,1.625186395958783,0.01976217645568392
elevator-unknown,1773735296872,2026-03-17 16:14:56.872,1773735296868,4,1,-0.4619140625,0.88525390625,0.01953125,-0.3662109375,0.732421875,0.732421875,0,0,0,0.0,0.0,0.0,28.02,,,,,,,0.9987094419262793,1.0986328125,0.020763098274124214
elevator-unknown,1773735296895,2026-03-17 16:14:56.895,1773735296893,2,1,-0.451171875,0.89111328125,0.0224609375,-0.18310546875,0.54931640625,0.732421875,0,0,0,0.0,0.0,0.0,28.09,,,,,,,0.9990712860074281,0.933658358201804,0.020814625191713385
elevator-unknown,1773735296928,2026-03-17 16:14:56.928,1773735296919,9,1,-0.48388671875,0.88427734375,-0.1669921875,-1.0986328125,1.64794921875,1.03759765625,0,0,0,0.0,0.0,0.0,28.34,,,,,,,1.021752987731493,2.2359202983415774,0.020798213034023613
elevator-unknown,1773735296951,2026-03-17 16:14:56.951,1773735296943,8,1,-0.3876953125,0.84375,0.1123046875,0.1220703125,0.244140625,0.3662109375,1,1,1,0.0,0.0,0.0,28.21,,,,,,,0.9353256441843907,0.4567452864714283,0.02111917812647393
elevator-unknown,1773735296974,2026-03-17 16:14:56.974,1773735296969,5,1,-0.501953125,0.94775390625,0.06787109375,-0.54931640625,0.732421875,0.67138671875,1,1,1,0.0,0.0,0.0,28.34,,,,,,,1.0746166255349954,1.1353195335533617,0.021189233024797794
elevator-unknown,1773735296997,2026-03-17 16:14:56.997,1773735296994,3,1,-0.4814453125,0.890625,0.01220703125,-0.244140625,0.42724609375,0.9765625,1,1,1,0.0,0.0,0.0,28.21,,,,,,,1.012497649955377,1.0935347208965402,0.021458724367525057
elevator-unknown,1773735297020,2026-03-17 16:14:57.020,1773735297019,1,1,-0.4716796875,0.88525390625,0.05419921875,-0.1220703125,0.732421875,0.54931640625,0,1,0,0.0,0.0,0.0,28.15,,,,,,,1.004536590395836,0.9236295135755344,0.021653680704301556
elevator-unknown,1773735297045,2026-03-17 16:14:57.045,1773735297045,0,1,-0.4541015625,0.8642578125,-0.01025390625,0.1220703125,0.91552734375,0.9765625,0,1,0,0.0,0.0,0.0,28.28,,,,,,,0.976347754709156,1.3441598843716578,0.021884750439690896
elevator-unknown,1773735297079,2026-03-17 16:14:57.079,1773735297071,8,1,-0.3994140625,0.89794921875,0.021484375,-0.3662109375,0.79345703125,0.67138671875,0,1,0,0.0,0.0,0.0,28.28,,,,,,,0.9830086322843914,1.1020184378215203,0.021920859804346333
elevator-unknown,1773735297103,2026-03-17 16:14:57.103,1773735297094,9,1,-0.47265625,0.892578125,0.03955078125,-0.244140625,0.79345703125,0.54931640625,1,0,0,0.0,0.0,0.0,28.09,,,,,,,1.0107739134890965,0.9954532733337458,0.022192283373735
elevator-unknown,1773735297127,2026-03-17 16:14:57.127,1773735297119,8,1,-0.470703125,0.85205078125,0.00439453125,0.0,1.15966796875,0.91552734375,1,0,0,0.0,0.0,0.0,28.34,,,,,,,0.9734327288613261,1.4775046920056405,0.02231335812157542
elevator-unknown,1773735297150,2026-03-17 16:14:57.150,1773735297144,6,1,-0.419921875,0.90966796875,0.00732421875,-0.244140625,0.18310546875,0.6103515625,0,0,0,0.0,0.0,0.0,28.28,,,,,,,1.0019400374541205,0.6823937919616058,0.018633273841540426
elevator-unknown,1773735297173,2026-03-17 16:14:57.173,1773735297169,4,1,-0.49072265625,0.90185546875,0.0322265625,-0.18310546875,0.732421875,0.732421875,1,0,0,0.0,0.0,0.0,28.34,,,,,,,1.027224689735359,1.0518608361580863,0.015555094015710591
elevator-unknown,1773735297197,2026-03-17 16:14:57.197,1773735297194,3,1,-0.45703125,0.89111328125,0.01708984375,-0.1220703125,0.732421875,1.0986328125,0,0,0,0.0,0.0,0.0,27.96,,,,,,,1.001624932924547,1.3260230091797138,0.015435328095739023
elevator-unknown,1773735297220,2026-03-17 16:14:57.220,1773735297219,1,1,-0.43896484375,0.89794921875,0.01220703125,-0.3662109375,0.54931640625,0.3662109375,1,0,0,0.0,0.0,0.0,28.28,,,,,,,0.9995758826192915,0.7549631882844837,0.015172660566371617
elevator-unknown,1773735297253,2026-03-17 16:14:57.253,1773735297244,9,1,-0.5,0.89453125,0.00146484375,-0.18310546875,0.732421875,0.732421875,0,1,0,0.0,0.0,0.0,28.28,,,,,,,1.0247869549295474,1.0518608361580863,0.014869750417714883
elevator-unknown,1773735297276,2026-03-17 16:14:57.276,1773735297269,7,1,-0.4140625,0.86279296875,0.01416015625,-0.42724609375,0.79345703125,1.03759765625,1,0,0,0.0,0.0,0.0,28.34,,,,,,,0.9571102187604691,1.3743078917477665,0.014799008184071902
elevator-unknown,1773735297299,2026-03-17 16:14:57.299,1773735297293,6,1,-0.44677734375,0.8974609375,0.015625,-0.3662109375,0.48828125,0.42724609375,1,0,0,0.0,0.0,0.0,28.15,,,,,,,1.0026416457796297,0.7450290292806215,0.014537278809623636
