elevator_id,ts_ms,ts,data_ts_ms,data_age_ms,is_new_frame,Ax,Ay,Az,Gx,Gy,Gz,vx,vy,vz,ax,ay,az,t,sx,sy,sz,fx,fy,fz,A_mag,G_mag,seg_energy
elevator-unknown,1773735343754,2026-03-17 16:15:43.754,1773735343745,9,1,-0.45361328125,0.88525390625,0.01806640625,-0.1220703125,0.732421875,0.732421875,0,0,0,0.0,0.0,0.0,28.34,,,,,,,0.9948697816760068,1.0429692071920815,0.005710769453758338
elevator-unknown,1773735343778,2026-03-17 16:15:43.778,1773735343770,8,1,-0.453125,0.88525390625,0.01904296875,-0.1220703125,0.67138671875,0.732421875,0,0,0,0.0,0.0,0.0,28.28,,,,,,,0.994665460752859,1.001050992850142,0.006033738190451121
elevator-unknown,1773735343802,2026-03-17 16:15:43.802,1773735343794,8,1,-0.45361328125,0.8837890625,0.0185546875,-0.244140625,0.54931640625,0.79345703125,0,0,0,0.0,0.0,0.0,28.47,,,,,,,0.9935755594564729,0.9954532733337458,0.006253971797063593
elevator-unknown,1773735343825,2026-03-17 16:15:43.825,1773735343820,5,1,-0.4541015625,0.88818359375,0.02001953125,-0.18310546875,0.8544921875,0.67138671875,0,0,0,0.0,0.0,0.0,28.34,,,,,,,0.9977369928508596,1.1020184378215203,0.00635296199481965
elevator-unknown,1773735343849,2026-03-17 16:15:43.849,1773735343845,4,1,-0.45361328125,0.88916015625,0.02001953125,-0.18310546875,0.67138671875,0.732421875,0,0,0,0.0,0.0,0.0,28.09,,,,,,,0.9983844820610874,1.0103116062772737,0.006552642259059877
elevator-unknown,1773735343872,2026-03-17 16:15:43.872,1773735343869,3,1,-0.45458984375,0.88671875,0.01806640625,-0.244140625,0.732421875,0.79345703125,0,0,0,0.0,0.0,0.0,28.21,,,,,,,0.9966185141151062,1.1070774625986972,0.006656408853177203
elevator-unknown,1773735343896,2026-03-17 16:15:43.896,1773735343895,1,1,-0.453125,0.8857421875,0.0205078125,-0.06103515625,0.732421875,0.732421875,0,0,0,0.0,0.0,0.0,28.28,,,,,,,0.9951291668501232,1.03759765625,0.006681508693396549
elevator-unknown,1773735343919,2026-03-17 16:15:43.919,1773735343919,0,1,-0.45361328125,0.88427734375,0.01904296875,-0.06103515625,0.732421875,0.6103515625,0,0,0,0.0,0.0,0.0,28.28,,,,,,,0.9940191468250301,0.955351308746248,0.006766413150868167
elevator-unknown,1773735343954,2026-03-17 16:15:43.954,1773735343945,9,1,-0.4541015625,0.88427734375,0.021484375,-0.3662109375,0.79345703125,0.6103515625,0,0,0,0.0,0.0,0.0,28.02,,,,,,,0.994291822406097,1.065933178501769,0.006813898797229004
elevator-unknown,1773735343977,2026-03-17 16:15:43.977,1773735343970,7,1,-0.45068359375,0.88623046875,0.01904296875,-0.18310546875,0.732421875,0.67138671875,0,0,0,0.0,0.0,0.0,28.28,,,,,,,0.9944258544884447,1.0103116062772737,0.006864809836701416
