elevator_id,ts_ms,ts,data_ts_ms,data_age_ms,is_new_frame,Ax,Ay,Az,Gx,Gy,Gz,vx,vy,vz,ax,ay,az,t,sx,sy,sz,fx,fy,fz,A_mag,G_mag,seg_energy
elevator-unknown,1773735368629,2026-03-17 16:16:08.629,1773735368619,10,1,-0.4521484375,0.8466796875,0.02587890625,0.06103515625,0.67138671875,0.8544921875,0,0,0,0.0,0.0,0.0,28.21,,,,,,,0.9601949908989764,1.0884127502518923,0.016621331097257767
elevator-unknown,1773735368650,2026-03-17 16:16:08.650,1773735368643,7,1,-0.45556640625,0.87646484375,-0.00146484375,-0.30517578125,0.732421875,0.79345703125,0,1,0,0.0,0.0,0.0,28.21,,,,,,,0.9877922446549496,1.1221176947540428,0.01650454252231586
elevator-unknown,1773735368672,2026-03-17 16:16:08.672,1773735368668,4,1,-0.443359375,0.85546875,0.02099609375,-0.1220703125,0.79345703125,0.732421875,1,0,0,0.0,0.0,0.0,28.21,,,,,,,0.9637609421322862,1.0867000619363316,0.016364216738626498
elevator-unknown,1773735368703,2026-03-17 16:16:08.703,1773735368694,9,1,-0.46875,0.91259765625,0.00634765625,-0.30517578125,0.54931640625,0.8544921875,0,0,0,0.0,0.0,0.0,28.15,,,,,,,1.025963614088171,1.0606779295033426,0.01614920748045854
elevator-unknown,1773735368725,2026-03-17 16:16:08.725,1773735368719,6,1,-0.462890625,0.8955078125,0.01708984375,-0.18310546875,0.67138671875,0.9765625,0,0,0,0.0,0.0,0.0,28.02,,,,,,,1.0082132888039244,1.1991505556877746,0.016187116062404975
elevator-unknown,1773735368746,2026-03-17 16:16:08.746,1773735368743,3,1,-0.44091796875,0.8798828125,0.01611328125,-0.18310546875,0.67138671875,0.732421875,0,1,0,0.0,0.0,0.0,28.34,,,,,,,0.9843079074822968,1.0103116062772737,0.015437144850693784
elevator-unknown,1773735368778,2026-03-17 16:16:08.778,1773735368769,9,1,-0.44287109375,0.8671875,0.0166015625,-0.244140625,0.732421875,0.732421875,0,0,0,0.0,0.0,0.0,28.28,,,,,,,0.9738709245649614,1.0641843123878598,0.01462870111239368
elevator-unknown,1773735368799,2026-03-17 16:16:08.799,1773735368793,6,1,-0.45458984375,0.8916015625,0.02099609375,-0.244140625,0.79345703125,0.732421875,0,0,0,0.0,0.0,0.0,28.28,,,,,,,1.0010225313377565,1.1070774625986972,0.01437670584560229
elevator-unknown,1773735368821,2026-03-17 16:16:08.821,1773735368819,2,1,-0.46044921875,0.8857421875,0.01416015625,-0.244140625,0.732421875,0.732421875,0,0,0,0.0,0.0,0.0,28.28,,,,,,,0.998375288050438,1.0641843123878598,0.01382151526422142
elevator-unknown,1773735368853,2026-03-17 16:16:08.853,1773735368843,10,1,-0.45263671875,0.8876953125,0.0205078125,-0.1220703125,0.79345703125,0.91552734375,0,0,0,0.0,0.0,0.0,28.15,,,,,,,0.9966461445110669,1.2176475429235842,0.012724724389894934
elevator-unknown,1773735368874,2026-03-17 16:16:08.874,1773735368869,5,1,-0.44921875,0.89111328125,0.02001953125,-0.18310546875,0.6103515625,0.67138671875,0,0,0,0.0,0.0,0.0,28.15,,,,,,,0.9981388415461918,0.925643975103949,0.012464271697035498
elevator-unknown,1773735368896,2026-03-17 16:16:08.896,1773735368894,2,1,-0.4580078125,0.890625,0.01171875,-0.18310546875,0.91552734375,0.732421875,0,0,0,0.0,0.0,0.0,28.09,,,,,,,1.0015594720422736,1.1866590634291736,0.012799327306814934
elevator-unknown,1773735368928,2026-03-17 16:16:08.928,1773735368918,10,1,-0.44775390625,0.8955078125,0.0166015625,-0.244140625,0.79345703125,0.67138671875,0,0,0,0.0,0.0,0.0,27.96,,,,,,,1.0013458017528762,1.0676791799643497,0.01145423546425478
elevator-unknown,1773735368949,2026-03-17 16:16:08.949,1773735368943,6,1,-0.44970703125,0.87841796875,0.0146484375,-0.1220703125,0.6103515625,0.67138671875,0,0,0,0.0,0.0,0.0,27.96,,,,,,,0.9869494001719419,0.91552734375,0.010253722626051944
elevator-unknown,1773735368971,2026-03-17 16:16:08.971,1773735368969,2,1,-0.45166015625,0.88818359375,0.017578125,-0.244140625,0.79345703125,0.67138671875,0,0,0,0.0,0.0,0.0,28.02,,,,,,,0.9965821508681334,1.0676791799643497,0.009589975396081186
elevator-unknown,1773735369003,2026-03-17 16:16:09.003,1773735368993,10,1,-0.4638671875,0.8896484375,0.02099609375,-0.06103515625,0.91552734375,0.732421875,0,0,0,0.0,0.0,0.0,28.15,,,,,,,1.0035377152544445,1.1740346717328702,0.009583844495044125
elevator-unknown,1773735369024,2026-03-17 16:16:09.024,1773735369018,6,1,-0.44970703125,0.890625,0.02001953125,-0.30517578125,0.8544921875,0.732421875,0,0,0,0.0,0.0,0.0,28.15,,,,,,,0.9979228859045964,1.1660750228602783,0.009683520448992585
elevator-unknown,1773735369046,2026-03-17 16:16:09.046,1773735369043,3,1,-0.451171875,0.88232421875,0.01513671875,-0.244140625,0.732421875,0.54931640625,0,0,0,0.0,0.0,0.0,28.21,,,,,,,0.991101007989766,0.9475204282385268,0.008818877010943315
elevator-unknown,1773735369078,2026-03-17 16:16:09.078,1773735369069,9,1,-0.45361328125,0.8828125,0.021484375,-0.1220703125,0.732421875,0.732421875,0,0,0,0.0,0.0,0.0,28.02,,,,,,,0.9927660839552197,1.0429692071920815,0.008559480114287619
elevator-unknown,1773735369102,2026-03-17 16:16:09.102,1773735369095,7,1,-0.45263671875,0.88916015625,0.01708984375,-0.244140625,0.79345703125,0.67138671875,0,0,0,0.0,0.0,0.0,28.47,,,,,,,0.9978866896510297,1.0676791799643497,0.00779620616772011
elevator-unknown,1773735369125,2026-03-17 16:16:09.125,1773735369120,5,1,-0.45556640625,0.8798828125,0.015625,-0.30517578125,0.732421875,0.79345703125,0,0,0,0.0,0.0,0.0,28.02,,,,,,,0.9909483613495964,1.1221176947540428,0.007392102731692249
elevator-unknown,1773735369148,2026-03-17 16:16:09.148,1773735369144,4,1,-0.4521484375,0.88525390625,0.02099609375,-0.244140625,0.67138671875,0.91552734375,0,0,0,0.0,0.0,0.0,28.21,,,,,,,0.994260289872493,1.1612730462915313,0.006692379777062685
elevator-unknown,1773735369172,2026-03-17 16:16:09.172,1773735369169,3,1,-0.46044921875,0.884765625,0.0205078125,-0.18310546875,0.8544921875,0.6103515625,0,0,0,0.0,0.0,0.0,28.15,,,,,,,0.9976192984313511,1.065933178501769,0.006586495761005576
elevator-unknown,1773735369195,2026-03-17 16:16:09.195,1773735369195,0,1,-0.453125,0.89306640625,0.0185546875,-0.18310546875,0.6103515625,0.67138671875,0,0,0,0.0,0.0,0.0,28.09,,,,,,,1.0016157686585774,0.925643975103949,0.005883099283436569
elevator-unknown,1773735369219,2026-03-17 16:16:09.219,1773735369219,0,1,-0.45703125,0.8876953125,0.01953125,-0.06103515625,0.54931640625,0.732421875,0,0,0,0.0,0.0,0.0,28.21,,,,,,,0.9986300621539478,0.9175595934065496,0.0051809799551852
elevator-unknown,1773735369254,2026-03-17 16:16:09.254,1773735369245,9,1,-0.45263671875,0.890625,0.0244140625,-0.30517578125,0.6103515625,0.54931640625,0,0,0,0.0,0.0,0.0,28.21,,,,,,,0.9993442531147715,0.8760192928715408,0.004902634685673662
elevator-unknown,1773735369277,2026-03-17 16:16:09.277,1773735369269,8,1,-0.453125,0.88232421875,0.0166015625,-0.1220703125,0.8544921875,0.79345703125,0,0,0,0.0,0.0,0.0,28.34,,,,,,,0.9920150727157523,1.172447064959628,0.004637866820053705
elevator-unknown,1773735369301,2026-03-17 16:16:09.301,1773735369294,7,1,-0.45361328125,0.88623046875,0.01318359375,-0.244140625,0.67138671875,0.8544921875,0,0,0,0.0,0.0,0.0,28.02,,,,,,,0.9956622217456086,1.1137870844051916,0.004344681565222655
elevator-unknown,1773735369324,2026-03-17 16:16:09.324,1773735369319,5,1,-0.44873046875,0.8857421875,0.021484375,-0.244140625,0.6103515625,0.8544921875,0,0,0,0.0,0.0,0.0,28.28,,,,,,,0.9931565005934465,1.078095808877911,0.004262658042565507
elevator-unknown,1773735369348,2026-03-17 16:16:09.348,1773735369345,3,1,-0.4521484375,0.8896484375,0.017578125,-0.244140625,0.8544921875,0.6103515625,0,0,0,0.0,0.0,0.0,28.15,,,,,,,0.9981089832069434,1.078095808877911,0.004374087211163921
elevator-unknown,1773735369371,2026-03-17 16:16:09.371,1773735369370,1,1,-0.46142578125,0.89794921875,0.01904296875,-0.1220703125,0.79345703125,0.79345703125,0,0,0,0.0,0.0,0.0,28.09,,,,,,,1.009747089975862,1.1287379155826984,0.004610170092482199
elevator-unknown,1773735369395,2026-03-17 16:16:09.395,1773735369394,1,1,-0.4482421875,0.884765625,0.0166015625,-0.42724609375,0.8544921875,0.732421875,0,0,0,0.0,0.0,0.0,28.34,,,,,,,0.9919712101234931,1.2038014479563,0.004675287089818877
elevator-unknown,1773735369419,2026-03-17 16:16:09.419,1773735369419,0,1,-0.45849609375,0.89306640625,0.02197265625,-0.06103515625,0.67138671875,0.67138671875,0,0,0,0.0,0.0,0.0,27.96,,,,,,,1.0041260237534826,0.951443925056146,0.004550650041658885
elevator-unknown,1773735369454,2026-03-17 16:16:09.454,1773735369445,9,1,-0.4521484375,0.8798828125,0.021484375,-0.244140625,0.79345703125,0.732421875,0,0,0,0.0,0.0,0.0,28.02,,,,,,,0.9894915621852175,1.1070774625986972,0.004545674655903794
elevator-unknown,1773735369477,2026-03-17 16:16:09.477,1773735369470,7,1,-0.4501953125,0.88037109375,0.01904296875,-0.244140625,0.79345703125,0.79345703125,0,0,0,0.0,0.0,0.0,28.15,,,,,,,0.9889851954232467,1.148369611952318,0.004797027455457345
elevator-unknown,1773735369501,2026-03-17 16:16:09.501,1773735369494,7,1,-0.4599609375,0.89501953125,0.0185546875,-0.30517578125,0.67138671875,0.732421875,0,0,0,0.0,0.0,0.0,28.21,,,,,,,1.006463263995796,1.0393912576859377,0.005065045196444878
elevator-unknown,1773735369524,2026-03-17 16:16:09.524,1773735369519,5,1,-0.45556640625,0.88525390625,0.01611328125,-0.18310546875,0.79345703125,0.8544921875,0,0,0,0.0,0.0,0.0,28.21,,,,,,,0.9957283097648,1.1803637454720286,0.004880009531310137
elevator-unknown,1773735369548,2026-03-17 16:16:09.548,1773735369544,4,1,-0.45166015625,0.884765625,0.02685546875,-0.06103515625,0.54931640625,0.8544921875,0,0,0,0.0,0.0,0.0,28.34,,,,,,,0.9937445970304428,1.0176594238606609,0.005250671942030269
elevator-unknown,1773735369571,2026-03-17 16:16:09.571,1773735369569,2,1,-0.45263671875,0.8818359375,0.02099609375,-0.1220703125,0.8544921875,0.67138671875,0,0,0,0.0,0.0,0.0,28.15,,,,,,,0.9914411005097727,1.0935347208965402,0.005355283874094752
