elevator_id,window_start_ms,window_end_ms,target_fault_type,target_fault_24h,target_next_fault_type,A_mag_mean,A_mag_std,A_mag_max,A_mag_p90,A_mag_energy,A_mag_delta,G_mag_mean,G_mag_std,G_mag_max,G_mag_p90,G_mag_energy,G_mag_delta,T_mean,T_std,T_max,T_delta,Ax_std,Ay_std,Az_std,Gx_std,Gy_std,Gz_std,missing_ratio_mean,missing_ratio_max,stale_ratio,sample_count,duration_s
elevator-6,1770089555480,1770089558480,replace_with_fault_type,0,none,0.9669803689729695,0.010012337559227397,0.9775523125003337,0.9754475713232875,0.9351512808825001,-0.023281774239446107,1.0261968334192622,0.06051657090934477,1.1221184990880064,1.0815464995359931,1.0567421962743468,0.019111781018357976,26.941666666666666,0.006871842709362406,26.95,0.010000000000001563,0.008654620503667412,0.006894109591709438,0.009997736856409055,0.07612426897774163,0.05754453841476956,0.10373989193867944,0.0,0.0,0.0,6.0,2.51
elevator-6,1770089556480,1770089559480,replace_with_fault_type,0,none,0.9688132375545676,0.011880098059855435,0.9823550227562843,0.9814491092522322,0.938740225990875,0.0069074514329967585,1.0585727082669412,0.06680646901665638,1.1287387246620362,1.1221184990880064,1.1250392829900802,0.006620225574029748,26.94333333333333,0.004714045207909379,26.95,0.00999999999999801,0.010361363568565677,0.007585897804479054,0.011418740793647082,0.06513599474276024,0.09098590414686347,0.09596748753188354,0.0,0.0,0.0,6.0,2.511
elevator-6,1770089557480,1770089560480,replace_with_fault_type,0,none,0.9708469425868426,0.012200931968709377,0.9823550227562843,0.9814491092522322,0.9426926486711249,0.020829432884057475,1.036167420029605,0.06487898399917764,1.1287387246620362,1.1121142711795762,1.0778522048955732,-0.08583052213932973,26.941666666666666,0.0037267799624989078,26.95,0.0,0.011287653966281033,0.008698601241722725,0.012386949092189731,0.17765565709377854,0.10223269475170632,0.05754453841476954,0.0,0.0,0.0,6.0,2.51
elevator-6,1770089558480,1770089561480,replace_with_fault_type,0,none,0.9768900526411795,0.009573305938321954,0.9871074604885985,0.9823550227562843,0.954405823135875,-0.024427935861460193,1.098149374589924,0.09557830308864702,1.2343605293298063,1.1628767419514072,1.2150672609335464,0.12224625815023016,26.94333333333333,0.004714045207909379,26.95,0.00999999999999801,0.009982457575667436,0.013482468109085224,0.0073612317243787395,0.23748018182090247,0.08449940813299622,0.0740571605190357,0.0,0.0,0.0,6.0,2.511
elevator-6,1770089559480,1770089562480,replace_with_fault_type,0,none,0.9764137649558977,0.011486085234920508,0.9920495984940724,0.9871074604885985,0.953515770549375,-0.0077841698981758745,1.0770607667834151,0.11308115823166631,1.2343605293298063,1.1628767419514072,1.1728472436910933,-0.044009379823500616,26.94,0.005773502691896135,26.95,0.0,0.01159121737836455,0.013884060440393513,0.007253743658449752,0.2948280259930072,0.05843675500732965,0.07047737830008527,0.0,0.0,0.0,6.0,2.51
